belonging,Lng,Lat,Cid,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,communityAverage,year,month,day,floor_num,relativeHeight,buildingType_towel,buildingType_bungalow,buildingType_comb,buildingType_plate,house_cnt,mall_cnt
85,116.49040891883116,39.795009840909096,1111027641173.9675,2.243506493506493,202.89253246753248,23454.61038961039,88.06181818181818,1.948051948051948,1.25,1.0,1.292207792207792,3.0876623376623376,2004.0746753246756,1.0,4.85064935064935,0.3669675324675324,0.6428571428571429,0.5194805194805194,0.3863636363636363,3.262987012987013,46517.34415584416,2013.0,5.694805194805195,14.655844155844155,12.444805194805197,2.2240259740259742,0.2272727272727272,0.0,0.2305194805194805,0.5422077922077922,308.0,7.0
86,116.54436324561404,39.751319807017545,1111027379280.158,1.0175438596491229,168.35350877192982,17125.78947368421,99.19140350877193,2.587719298245614,1.7105263157894737,1.0,1.2543859649122806,3.956140350877193,2008.6052631578948,1.0,5.684210526315789,0.6054473684210526,0.7894736842105263,0.1842105263157894,0.0,8.75438596491228,35282.94736842105,2013.0,5.464912280701754,15.508771929824562,15.175438596491228,2.0701754385964914,0.0,0.0,0.043859649122807,0.956140350877193,114.0,4.0
116,116.703769,39.91583751010101,1111028143568.0205,2.813131313131313,195.4050505050505,22431.9797979798,90.4238888888889,1.95959595959596,1.5303030303030305,1.005050505050505,1.297979797979798,3.121212121212121,2006.207070707071,1.0,4.9393939393939394,0.4228080808080808,0.702020202020202,0.51010101010101,0.3888888888888889,11.0,52750.07070707071,2013.0,6.378787878787879,15.924242424242424,12.83838383838384,2.04040404040404,0.101010101010101,0.0,0.5757575757575758,0.3232323232323232,198.0,0.0
120,116.65697981721247,39.90978363747144,1111027464634.006,4.093678598629094,181.5010662604722,20905.69230769231,88.6549733434882,1.9786747905559787,1.3663366336633664,1.0007616146230007,1.2452399086062451,3.5125666412795127,2001.856054836253,1.0,3.7151561309977152,0.4372505712109673,0.3861386138613861,0.7364813404417365,0.4356435643564356,10.85986290936786,42757.19573495811,2013.0,5.818735719725819,15.797410510281797,10.207159177456209,2.233054074638233,0.0853008377760853,0.0,0.2315308453922315,0.6831683168316832,1313.0,16.0
121,116.3875562162162,40.05263855855856,1111027375816.2073,4.45945945945946,306.9585585585586,34825.47747747748,89.19500000000001,1.9189189189189189,1.4144144144144144,1.018018018018018,1.2567567567567568,3.6621621621621614,2005.4054054054052,1.0,4.054054054054054,0.4537792792792793,0.4684684684684684,0.3693693693693693,0.1666666666666666,7.414414414414415,63232.89189189189,2013.0,5.9324324324324325,15.4009009009009,10.193693693693694,2.130630630630631,0.0,0.0,0.3378378378378378,0.6621621621621622,222.0,3.0
122,116.3578926552406,40.08275562096242,1111027664751.954,4.33421226104153,244.318391562294,26473.86750164799,96.40646011865525,2.2649967040210943,1.3348714568226765,0.999340804218853,1.2959789057350033,3.69017798286091,2003.0151615029663,1.0,3.062623599208965,0.4355715227422544,0.1793012524719841,0.5042847725774555,0.6460118655240606,6.130520764667106,46657.73302570864,2013.0,5.864205669083717,15.697429136453527,7.601186552406064,2.2096242584047463,0.0903098220171391,0.0,0.038892551087673,0.8707976268951879,1517.0,3.0
123,116.32620556157634,40.07300694745484,1111027806760.5977,4.0311986863711,265.7203612479475,28780.692939244665,93.7984893267652,2.1724137931034484,1.48440065681445,0.9835796387520526,1.2151067323481115,3.5172413793103448,2002.3891625615763,1.0049261083743843,3.8357963875205257,0.4587241379310345,0.4334975369458128,0.6305418719211823,0.4827586206896552,6.308702791461412,49106.5369458128,2013.0,6.316912972085386,15.443349753694582,10.725779967159278,2.180623973727422,0.0935960591133004,0.0,0.2019704433497537,0.7044334975369458,609.0,7.0
125,116.116904,39.910865,1111047727551.0,0.0,284.76,26040.8,107.376,2.6,1.2,0.0,1.6,4.0,2012.0,4.0,6.0,0.4332,1.0,0.0,0.0,12.0,46120.0,2013.0,7.0,10.4,16.0,1.6,0.0,0.0,0.0,1.0,5.0,1.0
126,116.111318,39.949921,1111027377794.0,0.0,215.86666666666667,21393.93333333333,101.162,2.1333333333333333,1.4,0.0,1.2,4.0,2004.3333333333333,3.6,2.2666666666666666,0.5,0.0,0.0,0.0,12.0,36923.0,2013.0,5.466666666666667,12.4,5.866666666666666,2.4,0.0,0.0,0.0,1.0,15.0,3.0
127,116.34042701946473,39.78682916788321,1111030693348.1753,3.265206812652068,233.04306569343063,25871.294403892945,92.56581508515816,2.167883211678832,1.5060827250608273,0.9878345498783456,1.257907542579075,3.425790754257908,2004.970802919708,1.0,4.10705596107056,0.4406861313868613,0.5085158150851582,0.4355231143552311,0.683698296836983,4.0,48998.33576642336,2013.0,5.700729927007299,15.24330900243309,12.065693430656934,2.111922141119221,0.0827250608272506,0.0,0.3260340632603406,0.5912408759124088,411.0,2.0
128,116.44105411407766,39.80455814563106,1111027377662.8252,3.378640776699029,210.42087378640772,24397.15291262136,88.03043689320388,2.1092233009708736,1.3349514563106797,1.0048543689320388,1.1796116504854368,3.8737864077669903,2000.6043689320388,1.0,3.4805825242718447,0.4417063106796116,0.1674757281553398,0.7548543689320388,0.0509708737864077,3.3398058252427183,42807.45631067961,2013.0,6.252427184466019,15.565533980582524,6.825242718446602,2.313106796116505,0.0,0.0,0.1262135922330097,0.8737864077669902,412.0,4.0
129,116.67462406445313,39.87798932421875,1111027414316.889,3.70703125,161.70234375,20333.146484375,81.81453125,1.810546875,1.271484375,0.99609375,1.16796875,3.451171875,2006.169921875,1.0,5.087890625,0.411197265625,0.646484375,0.4921875,0.2890625,11.0,46302.701171875,2013.0,6.134765625,16.767578125,12.486328125,2.208984375,0.107421875,0.0,0.2265625,0.666015625,512.0,4.0
130,116.33312954359926,39.75201397217069,1111027546703.7124,3.3803339517625237,194.40593692022264,24017.463821892397,82.42077922077922,2.228200371057514,1.2857142857142858,1.0018552875695732,1.207792207792208,3.769944341372913,1999.3617810760668,1.0,3.666048237476809,0.4352207792207792,0.37291280148423,0.6103896103896104,0.7346938775510204,4.0,43834.840445269016,2013.0,5.933209647495362,16.562152133580707,9.1873840445269,2.2968460111317253,0.0129870129870129,0.0,0.1910946196660482,0.7959183673469388,539.0,14.0
133,116.2766492,40.1490048,1111027378649.4,1.0,137.1,18118.0,74.362,2.2,1.0,1.0,1.0,4.0,2000.4,1.0,3.2,0.4666,0.2,0.6,0.0,6.0,40156.2,2013.0,8.4,14.0,8.4,1.6,0.0,0.0,0.0,1.0,5.0,3.0
148,116.423115,39.676405,1111027381935.0,3.5,109.5,13017.5,84.645,2.0,1.0,1.0,1.5,4.0,2012.0,1.0,5.0,0.5,0.0,0.0,0.0,4.0,26169.0,2013.0,6.5,9.5,6.0,2.5,0.0,0.0,0.0,1.0,2.0,0.0
149,116.35048592222222,39.74578202592593,1111027377016.874,3.840740740740741,154.17814814814815,21068.90740740741,74.2144074074074,2.096296296296296,1.0962962962962963,1.0,1.0444444444444445,3.8666666666666663,1995.9666666666667,1.0,2.4444444444444446,0.4512629629629629,0.0925925925925925,0.8481481481481481,0.2925925925925925,4.0,36717.34074074074,2013.0,6.048148148148148,15.296296296296296,6.651851851851852,2.307407407407408,0.0185185185185185,0.0,0.0777777777777777,0.9037037037037036,270.0,0.0
167,116.68695475524474,40.12461675524475,1111027377753.944,2.041958041958042,156.27062937062936,18028.496503496503,87.80671328671329,1.979020979020979,1.2657342657342658,1.0,1.2097902097902098,3.734265734265734,1996.2867132867132,1.0,2.4475524475524475,0.465034965034965,0.1818181818181818,0.6853146853146853,0.0,13.0,36149.74825174825,2013.0,4.958041958041958,15.601398601398602,7.713286713286713,2.4685314685314683,0.0489510489510489,0.0,0.1188811188811188,0.8321678321678322,143.0,0.0
170,116.66338913380282,40.18255503521127,1111027380063.0986,2.014084507042253,202.93450704225356,18184.436619718308,113.433661971831,2.887323943661972,1.7887323943661972,1.0140845070422535,1.5704225352112675,3.880281690140845,2007.1971830985915,1.0,4.253521126760563,0.4433591549295774,0.6197183098591549,0.2253521126760563,0.0,13.0,37660.54929577465,2013.0,5.584507042253521,15.661971830985916,9.084507042253522,2.211267605633803,0.0,0.0,0.1197183098591549,0.8802816901408451,142.0,0.0
171,116.6615807173913,40.1295470819398,1111027379488.928,2.5735785953177257,164.58913043478262,19453.453177257525,85.9621237458194,2.0434782608695654,1.1889632107023411,1.0,1.120401337792642,3.5869565217391304,2000.1688963210704,1.0050167224080269,3.0033444816053514,0.4939899665551839,0.3277591973244147,0.6254180602006689,0.4464882943143812,13.0,38478.80434782609,2013.0,5.38628762541806,15.819397993311036,9.16220735785953,2.3344481605351173,0.1204013377926421,0.0,0.0518394648829431,0.8277591973244147,598.0,15.0
174,116.242945,40.215684,1111027377543.0,0.0,238.0,28661.0,83.04,2.0,1.0,1.0,1.0,3.0,2011.0,1.0,6.0,0.5,1.0,0.0,0.0,6.0,45281.0,2013.0,10.0,29.0,28.0,4.0,0.0,0.0,1.0,0.0,1.0,8.0
178,116.272871,40.235619,1111046250718.0,0.0,120.0,13282.0,90.35,2.0,1.0,1.0,1.0,4.0,2009.0,1.0,6.0,0.25,1.0,0.0,0.0,6.0,38043.0,2013.0,9.0,26.0,9.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0
179,116.329972,40.174041,1111027379664.0,1.5,124.25,16621.5,82.28999999999999,1.5,1.0,1.0,1.5,4.0,2004.0,1.0,5.0,0.25,0.0,1.0,0.0,6.0,33905.0,2013.0,7.5,9.0,6.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
180,116.424846,40.1565,1111027375939.0,0.0,248.0,18996.0,130.56,2.0,2.0,1.0,2.0,4.0,2006.0,1.0,6.0,0.5,1.0,0.0,0.0,6.0,37221.0,2013.0,5.0,28.0,9.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0
181,116.35963670218578,40.094723092896174,1111027378088.9316,4.191256830601093,266.06202185792347,25437.9262295082,108.76579234972677,2.4617486338797816,1.5710382513661203,0.9972677595628416,1.4672131147540983,3.9098360655737694,2005.2814207650276,1.0,2.80327868852459,0.4512622950819672,0.2622950819672131,0.505464480874317,0.6311475409836066,6.0,43381.448087431694,2013.0,5.994535519125683,15.289617486338798,6.775956284153006,2.221311475409836,0.0300546448087431,0.0,0.0,0.9699453551912568,366.0,0.0
182,116.31351664,40.09053599,1111027377177.13,2.76,219.544,24625.09,94.006,2.23,1.35,1.02,1.43,4.0,2005.24,1.0,2.94,0.3927,0.15,0.4,0.32,6.0,44284.03,2013.0,5.76,15.94,5.9,2.12,0.0,0.0,0.0,1.0,100.0,0.0
194,116.34257958689456,39.90325205128205,1111027378458.379,3.948717948717949,257.17293447293446,49519.689458689456,51.56071225071226,1.4273504273504274,0.8290598290598291,0.9772079772079773,1.0968660968660968,1.6780626780626782,1999.4871794871797,1.0,5.042735042735043,0.2015327635327635,0.8319088319088319,0.5014245014245015,0.9373219373219374,9.754985754985755,93593.81481481482,2013.0,5.846153846153846,16.03988603988604,17.703703703703702,2.102564102564102,0.7521367521367521,0.0,0.0655270655270655,0.1823361823361823,351.0,1.0
195,116.34508431884058,39.92241017391304,1111027380006.203,2.347826086956522,423.7043478260869,69658.20289855072,60.96971014492753,1.6956521739130437,1.0,1.0,1.0144927536231885,2.782608695652174,1987.1304347826087,1.0,4.115942028985507,0.3803043478260869,0.4347826086956521,0.8260869565217391,0.5072463768115942,9.91304347826087,119440.36231884058,2013.0,5.405797101449275,16.6231884057971,10.695652173913045,2.057971014492753,0.391304347826087,0.0,0.0434782608695652,0.5652173913043478,69.0,0.0
196,116.30865900813008,39.921544552845525,1111027377793.5042,3.3739837398373984,321.1569105691057,56681.333333333336,57.19943089430894,1.934959349593496,1.016260162601626,1.0,1.016260162601626,3.398373983739837,1989.1463414634147,1.0,3.089430894308943,0.3363577235772357,0.2439024390243902,0.8130081300813008,0.8780487804878049,8.0,92358.9349593496,2013.0,6.447154471544716,16.902439024390244,9.05691056910569,2.292682926829268,0.1951219512195122,0.0,0.016260162601626,0.7886178861788617,123.0,3.0
197,116.34050634821428,39.934088156250006,1111027376938.826,4.441964285714286,394.7357142857143,57273.74553571428,68.89857142857143,1.875,1.09375,1.0044642857142858,1.1026785714285714,3.1517857142857144,1988.642857142857,1.0,3.6919642857142856,0.3471383928571429,0.3080357142857143,0.8705357142857143,0.9464285714285714,8.991071428571429,96813.70982142857,2013.0,6.678571428571429,16.6875,10.441964285714286,2.1160714285714284,0.2276785714285714,0.0,0.1651785714285714,0.6071428571428571,224.0,1.0
198,116.35596284210526,39.929978568421056,1111027379079.621,4.826315789473684,405.7342105263158,58568.21578947368,69.45736842105264,2.0473684210526315,1.0578947368421052,1.0,1.0736842105263158,3.142105263157895,1987.5526315789475,1.0,3.431578947368421,0.3328526315789474,0.4789473684210526,0.7894736842105263,0.8736842105263158,10.0,102862.8,2013.0,6.531578947368421,14.905263157894735,10.763157894736842,2.2,0.2052631578947368,0.0,0.2421052631578947,0.5526315789473685,190.0,0.0
199,116.35340455357142,39.91741282142857,1111027379241.4822,3.9642857142857135,441.9285714285714,65174.0,67.54267857142857,2.0535714285714284,1.0714285714285714,1.0,1.0892857142857142,2.892857142857143,1989.696428571429,1.0,3.821428571428572,0.3106607142857143,0.5714285714285714,0.9285714285714286,0.7678571428571429,10.0,106219.98214285714,2013.0,5.892857142857143,15.160714285714286,11.357142857142858,1.9642857142857144,0.2857142857142857,0.0,0.25,0.4642857142857143,56.0,1.0
200,116.3785494,39.93078837142857,1111027377041.2952,2.914285714285714,440.11619047619047,65656.64761904762,66.46009523809524,1.8571428571428568,1.1142857142857143,0.9904761904761904,1.0476190476190477,3.8190476190476192,1993.609523809524,1.0,3.123809523809524,0.3694952380952381,0.2,0.580952380952381,0.9714285714285714,10.0,133264.99047619046,2013.0,5.761904761904762,15.885714285714286,6.942857142857143,2.057142857142857,0.0095238095238095,0.0,0.1523809523809524,0.8380952380952381,105.0,1.0
201,116.37788004545452,39.90702237878788,1111027379074.553,4.356060606060606,420.7439393939394,59637.15909090909,69.0659090909091,1.901515151515152,1.0833333333333333,0.9848484848484848,1.0833333333333333,2.9318181818181817,1991.007575757576,1.0,4.416666666666667,0.3026287878787879,0.6666666666666666,0.696969696969697,0.946969696969697,10.0,111427.25757575755,2013.0,5.984848484848484,16.848484848484848,11.893939393939394,2.257575757575758,0.2651515151515151,0.0075757575757575,0.2575757575757575,0.4696969696969697,132.0,9.0
202,116.35820318803418,39.90469458119658,1111027638016.7097,4.598290598290598,329.4957264957265,55104.59829059829,60.06358974358974,1.931623931623932,1.0427350427350428,1.0,1.0341880341880345,3.5811965811965814,1984.5641025641023,1.0,3.128205128205128,0.351,0.2478632478632478,0.811965811965812,0.8803418803418803,10.0,100851.65811965812,2013.0,6.760683760683761,16.299145299145298,8.153846153846153,2.247863247863248,0.1111111111111111,0.0,0.0854700854700854,0.8034188034188035,117.0,4.0
203,116.3712815514706,39.89259364705882,1111027378422.4265,4.102941176470588,307.12279411764706,43069.02941176471,71.3029411764706,1.7205882352941178,0.9632352941176472,1.0,1.088235294117647,1.5514705882352942,1999.014705882353,1.0,5.764705882352941,0.2534705882352941,0.8676470588235294,0.8014705882352942,0.9338235294117648,10.0,78055.14705882352,2013.0,5.720588235294118,15.301470588235292,18.61764705882353,2.073529411764706,0.8161764705882353,0.0,0.0,0.1838235294117647,136.0,1.0
204,116.34937135,39.89230805,1111027423712.3467,4.043333333333333,306.767,40368.19,76.09423333333334,1.8966666666666667,1.0766666666666669,0.9966666666666668,1.13,2.1666666666666665,1997.756666666667,1.0,4.78,0.2979166666666666,0.66,0.69,0.8433333333333334,10.0,85871.97,2013.0,5.636666666666667,15.176666666666666,17.886666666666667,2.1166666666666667,0.5766666666666667,0.0,0.1033333333333333,0.32,300.0,1.0
205,116.33165168421051,39.8890304576659,1111027378439.9817,4.125858123569794,284.9803203661328,40091.34782608696,71.50100686498855,1.9359267734553776,1.1418764302059496,0.9977116704805492,1.0663615560640731,2.569794050343249,1995.0594965675057,1.0,4.549199084668192,0.3002105263157895,0.6338672768878718,0.7299771167048055,0.8375286041189931,6.338672768878719,71158.65217391304,2013.0,6.135011441647597,16.19908466819222,14.565217391304348,2.1464530892448512,0.4347826086956521,0.0,0.125858123569794,0.4393592677345537,437.0,4.0
206,116.31004652272728,39.89819495454546,1111027377937.5454,3.6818181818181817,265.48409090909087,41961.295454545456,71.32068181818182,1.8636363636363635,1.1136363636363635,0.9772727272727272,1.1590909090909092,2.363636363636364,2003.840909090909,1.0,5.454545454545454,0.2809090909090909,0.8636363636363636,0.3409090909090909,0.4772727272727273,7.045454545454546,68413.34090909091,2013.0,5.818181818181818,14.818181818181818,20.045454545454547,2.0,0.3863636363636363,0.0,0.4772727272727273,0.1363636363636363,44.0,4.0
207,116.36239855128206,39.94164454487179,1111027377307.5642,3.282051282051282,357.9423076923077,55444.85256410256,64.33108974358974,1.8397435897435896,1.0705128205128205,0.9935897435897436,1.0384615384615383,2.9423076923076925,1990.7564102564104,1.0,3.333333333333333,0.3409999999999999,0.4615384615384615,0.7628205128205128,1.0,10.0,100346.28846153848,2013.0,5.589743589743589,15.67948717948718,10.98076923076923,2.1538461538461537,0.282051282051282,0.0,0.2115384615384615,0.5064102564102564,156.0,2.0
208,116.3547568045977,39.96033527969349,1111027379861.4214,4.632183908045977,365.3459770114943,50240.86206896552,72.7843295019157,1.9310344827586208,1.0957854406130267,0.9961685823754788,1.1111111111111112,2.697318007662836,1994.2145593869727,1.0,4.291187739463601,0.3280191570881226,0.5632183908045977,0.7701149425287356,0.3295019157088122,8.268199233716475,84960.57471264368,2013.0,5.946360153256705,15.88888888888889,12.417624521072796,2.2796934865900385,0.4022988505747126,0.0,0.0957854406130268,0.5019157088122606,261.0,5.0
209,116.39546500000002,39.943493,1111027378488.2,1.6,366.8,57040.2,64.35,2.2,1.0,1.0,1.0,4.0,1982.0,1.0,2.8,0.3498,0.0,0.8,1.0,6.4,118634.6,2013.0,5.6,20.0,5.6,2.6,0.0,0.0,0.0,1.0,5.0,0.0
210,116.40778,39.932368,1111027379571.0,7.0,333.0,66085.0,50.39,2.0,1.0,1.0,1.0,4.0,1986.0,1.0,4.0,0.333,0.0,0.0,1.0,1.0,103064.0,2013.0,12.0,19.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0
211,116.382964302521,39.89029940336134,1111027380227.7395,3.949579831932773,408.3285714285714,52467.57142857143,74.84033613445378,1.899159663865546,1.1932773109243695,1.0252100840336134,1.100840336134454,3.26890756302521,2003.2941176470588,1.0,5.46218487394958,0.5844789915966386,0.7310924369747899,0.4957983193277311,0.9747899159663864,10.0,110760.34453781512,2013.0,6.184873949579832,17.42016806722689,12.6890756302521,2.109243697478992,0.0672268907563025,0.0,0.5294117647058824,0.4033613445378151,119.0,0.0
212,116.40120572222224,39.89197155555556,1111027378914.4443,2.388888888888889,259.68333333333334,42742.833333333336,61.22,1.5,1.0,1.0,1.0,3.055555555555556,1994.5,1.0,4.666666666666667,0.2052777777777777,0.5555555555555556,0.7777777777777778,1.0,10.0,77491.11111111111,2013.0,5.944444444444445,16.77777777777778,8.444444444444445,2.388888888888889,0.1666666666666666,0.0,0.4444444444444444,0.3888888888888889,18.0,4.0
213,116.42367289516127,39.903865967741936,1111027379497.25,2.370967741935484,338.43790322580645,50075.596774193546,68.56201612903226,1.564516129032258,0.9032258064516128,0.9919354838709676,1.1129032258064515,2.596774193548387,2000.064516129032,1.0,5.790322580645161,0.2769354838709678,0.7983870967741935,0.6370967741935484,1.0,1.0,92900.39516129032,2013.0,5.379032258064516,16.193548387096776,12.008064516129032,1.9112903225806448,0.2983870967741935,0.0,0.5080645161290323,0.1935483870967742,124.0,14.0
214,116.414389,39.8953905,1111027377816.75,0.125,285.0,40304.75,71.72375,2.125,1.0,1.0,1.125,3.125,2000.625,1.0,5.5,0.38325,0.0,0.875,1.0,1.0,78495.25,2013.0,2.875,19.375,5.375,2.0,0.0,0.0,0.875,0.125,8.0,2.0
215,116.41898939583332,39.944333479166666,1111027665100.9375,3.7708333333333335,459.5625,66598.54166666667,70.509375,2.083333333333333,1.0625,0.9583333333333334,1.0416666666666667,3.458333333333333,1997.3125,1.0,4.416666666666667,0.3392083333333333,0.3541666666666667,0.75,1.0,1.0,117787.75,2013.0,6.583333333333333,15.5,7.375,2.0,0.0416666666666666,0.0416666666666666,0.3333333333333333,0.5833333333333334,48.0,0.0
216,116.37289336887608,39.957854515850144,1111027379946.637,4.971181556195965,419.7034582132565,56961.9423631124,74.2436023054755,2.011527377521614,1.1412103746397697,1.0028818443804035,1.1469740634005765,3.138328530259366,1994.4380403458213,1.0,3.547550432276657,0.3695907780979827,0.377521613832853,0.829971181556196,0.547550432276657,9.187319884726223,103161.08069164264,2013.0,6.187319884726225,16.27377521613833,10.501440922190202,2.1786743515850144,0.2564841498559078,0.0,0.0922190201729106,0.6512968299711815,347.0,0.0
217,116.40542144252872,39.9578579137931,1111027813355.2988,3.534482758620689,347.93218390804594,52457.3275862069,67.98,1.988505747126437,1.0402298850574712,1.0,1.0459770114942528,3.2701149425287355,1991.1494252873565,1.0,3.816091954022988,0.3363275862068965,0.4310344827586206,0.8505747126436781,1.0,4.103448275862069,104088.11494252871,2013.0,6.074712643678161,17.06896551724138,9.172413793103448,2.218390804597701,0.1954022988505747,0.0,0.1436781609195402,0.6609195402298851,174.0,1.0
218,116.43465294252874,39.937190298850574,1111027376533.5288,4.908045977011494,419.164367816092,60481.50574712644,71.43218390804599,2.183908045977012,1.0689655172413792,0.9885057471264368,1.1264367816091954,3.632183908045977,1999.5632183908049,1.0,5.264367816091954,0.4874137931034483,0.2873563218390804,0.8275862068965517,0.9885057471264368,1.0,107487.64367816092,2013.0,6.528735632183908,16.689655172413794,8.655172413793103,2.1149425287356323,0.0919540229885057,0.0229885057471264,0.0459770114942528,0.8390804597701149,87.0,4.0
219,116.43310392682926,39.962391573170734,1111027376648.89,4.621951219512195,363.225,51135.62195121951,72.54926829268292,1.9695121951219512,1.079268292682927,0.9939024390243902,1.0853658536585369,2.9207317073170733,1992.3048780487804,1.0,4.243902439024391,0.3158658536585366,0.4939024390243902,0.7804878048780488,0.9939024390243902,2.7195121951219514,85613.03048780488,2013.0,5.835365853658536,14.701219512195122,11.384146341463415,2.1463414634146343,0.2865853658536585,0.0,0.2195121951219512,0.4939024390243902,164.0,2.0
