belonging,Lng,Lat,Cid,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,communityAverage,year,month,day,floor_num,relativeHeight,buildingType_towel,buildingType_bungalow,buildingType_comb,buildingType_plate,house_cnt,mall_cnt
84,116.5283855,39.829993,1111027377362.0,0.0,182.5,20591.0,88.75999999999999,2.0,1.0,1.0,1.0,4.0,2009.5,1.0,6.0,0.5,1.0,0.0,0.0,4.0,54055.5,2011.0,10.5,19.0,6.5,2.0,0.0,0.0,0.0,1.0,2.0,6.0
85,116.4808045,39.78918036111112,1111027379518.361,0.0555555555555555,140.21388888888887,14882.861111111111,96.64555555555556,2.111111111111111,1.4444444444444444,1.0,1.25,3.5,2002.1666666666667,1.0833333333333333,4.333333333333333,0.4329166666666666,0.5,0.7222222222222222,0.3333333333333333,3.4166666666666665,46322.25,2011.0,10.5,17.555555555555557,10.22222222222222,2.0277777777777777,0.0555555555555555,0.0,0.3333333333333333,0.6111111111111112,36.0,7.0
86,116.542892,39.749119,1111027379032.0,0.0,96.0,12882.0,73.92,2.0,1.5,1.0,1.0,4.0,2010.0,1.0,6.0,0.5835,1.0,0.0,0.0,11.0,35675.0,2011.0,10.5,17.0,19.0,1.5,0.0,0.0,0.0,1.0,2.0,4.0
116,116.70206894444443,39.91426155555556,1111027379832.3333,0.0,178.46666666666667,21387.055555555555,89.23888888888888,1.8888888888888888,1.5555555555555556,1.0,1.3888888888888888,3.388888888888889,2005.9444444444443,1.0,4.444444444444445,0.4046666666666667,0.6111111111111112,0.2777777777777778,0.4444444444444444,11.0,53350.27777777778,2011.0,10.555555555555555,16.666666666666668,11.444444444444445,1.9444444444444444,0.0,0.0,0.6111111111111112,0.3888888888888889,18.0,0.0
120,116.65735126506024,39.90973145180723,1111027378735.6687,0.0180722891566265,113.54096385542168,13481.289156626506,85.64048192771084,1.9036144578313248,1.2228915662650603,0.9819277108433736,1.1987951807228916,3.4879518072289155,2001.9397590361448,1.0,3.710843373493976,0.4111084337349397,0.3975903614457831,0.6385542168674698,0.4216867469879518,10.879518072289155,42900.89759036145,2011.0,10.560240963855422,16.650602409638555,9.99397590361446,2.1867469879518078,0.072289156626506,0.0,0.2951807228915662,0.6325301204819277,166.0,16.0
121,116.38388046031746,40.05124634920635,1111027375342.3809,0.0,194.2206349206349,20838.904761904763,95.10666666666668,1.984126984126984,1.3968253968253967,1.031746031746032,1.253968253968254,3.73015873015873,2006.2063492063487,1.0,4.349206349206349,0.4536666666666666,0.5555555555555556,0.1428571428571428,0.1428571428571428,7.682539682539683,66473.09523809524,2011.0,10.555555555555555,13.555555555555555,9.634920634920634,2.1904761904761907,0.0,0.0,0.2698412698412698,0.7301587301587301,63.0,3.0
122,116.35386682572614,40.08243543153527,1111027378260.0125,0.0082987551867219,123.0219917012448,13309.398340248965,102.41070539419088,2.4190871369294604,1.3651452282157677,1.004149377593361,1.3153526970954357,3.929460580912863,2002.2033195020747,1.0,2.7136929460580914,0.4577676348547718,0.0871369294605809,0.2448132780082987,0.5850622406639004,6.116182572614108,46310.1286307054,2011.0,10.900414937759336,14.141078838174272,6.589211618257261,2.149377593360996,0.0165975103734439,0.0,0.0207468879668049,0.9626556016597512,241.0,3.0
123,116.3259031884058,40.0747806231884,1111027379027.7537,0.0144927536231884,155.1942028985507,17564.391304347828,92.14579710144928,2.1449275362318843,1.434782608695652,1.0,1.2173913043478262,3.5217391304347827,2002.8260869565215,1.0,3.8840579710144927,0.4580869565217391,0.4492753623188406,0.4057971014492754,0.5797101449275363,6.202898550724638,47892.5652173913,2011.0,10.695652173913045,15.797101449275363,10.92753623188406,2.130434782608696,0.072463768115942,0.0,0.2608695652173913,0.6666666666666666,69.0,7.0
126,116.111318,39.949921,1111027377794.0,0.0,175.78,18610.2,93.78066666666668,2.0,1.2666666666666666,0.0,1.0,4.0,2006.8666666666663,3.0,4.133333333333334,0.4166666666666667,0.3333333333333333,0.0,0.0,12.0,36923.0,2011.0,6.2,15.0,8.0,2.1333333333333333,0.0,0.0,0.0,1.0,15.0,3.0
127,116.33842371084336,39.78520328915663,1111027595034.1084,0.0,137.29999999999998,15468.44578313253,89.83048192771085,2.253012048192771,1.4096385542168677,1.0,1.144578313253012,3.7951807228915664,2002.156626506024,1.0,3.0843373493975905,0.4744457831325301,0.180722891566265,0.4216867469879518,0.891566265060241,4.0,45535.60240963855,2011.0,9.50602409638554,17.096385542168676,8.27710843373494,2.060240963855421,0.0120481927710843,0.0,0.1686746987951807,0.8192771084337349,83.0,2.0
128,116.43485148,39.80555528,1111027376947.8,0.0,134.208,16863.2,79.4514,1.9,1.32,0.98,1.12,3.94,1999.92,1.0,3.04,0.45912,0.06,0.74,0.08,3.28,43748.44,2011.0,10.1,16.1,6.32,2.34,0.0,0.0,0.06,0.94,50.0,4.0
129,116.6765062903226,39.87747219354839,1111027378348.6128,0.0,115.29354838709678,13585.451612903224,85.73354838709676,1.903225806451613,1.3870967741935485,1.0,1.1935483870967742,3.838709677419355,2005.741935483871,1.0,4.709677419354839,0.4391935483870968,0.5806451612903226,0.4193548387096774,0.4516129032258064,11.0,45826.12903225807,2011.0,10.451612903225806,18.06451612903226,9.806451612903226,2.032258064516129,0.0,0.0,0.1612903225806451,0.8387096774193549,31.0,4.0
130,116.3350894778761,39.75036408849557,1111027506463.4602,0.0088495575221238,125.33893805309734,14277.964601769912,87.03,2.15929203539823,1.3097345132743363,1.0,1.2035398230088497,3.849557522123894,1998.6814159292037,1.008849557522124,3.504424778761062,0.4642212389380531,0.2831858407079646,0.5309734513274337,0.8584070796460177,4.0,40838.37168141593,2011.0,9.27433628318584,18.221238938053094,8.221238938053098,2.1327433628318584,0.0,0.0,0.1504424778761062,0.8495575221238938,113.0,14.0
133,116.279545,40.144739,1111027378433.0,0.0,93.0,12932.5,72.015,2.0,1.5,1.0,1.0,4.0,1998.0,1.0,2.0,0.5,0.0,0.5,0.0,6.0,38712.0,2011.0,11.5,13.0,6.0,1.5,0.0,0.0,0.0,1.0,2.0,3.0
149,116.35103207692308,39.7453033076923,1111027376466.359,0.0,105.9153846153846,13464.02564102564,79.19205128205128,2.128205128205128,1.1538461538461535,1.0,1.051282051282051,3.8461538461538463,1996.128205128205,1.0,2.4615384615384617,0.4828974358974358,0.0769230769230769,0.7692307692307693,0.358974358974359,4.0,36358.0,2011.0,9.076923076923077,15.76923076923077,6.589743589743589,2.1794871794871797,0.0256410256410256,0.0,0.0769230769230769,0.8974358974358975,39.0,0.0
167,116.68679096153846,40.124661,1111027377943.1538,0.0384615384615384,89.38846153846154,9589.923076923076,94.19076923076923,1.9615384615384612,1.1923076923076923,1.0,1.1538461538461535,3.807692307692308,1996.576923076923,1.0,2.3846153846153846,0.4903846153846153,0.1923076923076923,0.5,0.0,13.0,36142.15384615384,2011.0,10.73076923076923,12.346153846153848,7.3076923076923075,2.576923076923077,0.0384615384615384,0.0,0.0769230769230769,0.8846153846153846,26.0,0.0
170,116.6618925,40.17575565,1111027379107.7,0.05,109.025,10435.2,109.1835,2.35,1.65,1.0,1.5,3.75,2003.05,1.0,3.4,0.4458,0.3,0.1,0.0,13.0,32729.1,2011.0,9.9,17.4,8.05,2.65,0.0,0.0,0.25,0.75,20.0,0.0
171,116.65973185526316,40.12896388157895,1111027379977.7764,0.0,98.10526315789474,10972.394736842103,89.41894736842106,2.0921052631578947,1.2763157894736843,1.0,1.2236842105263157,3.6184210526315783,2000.5263157894735,1.0,2.736842105263158,0.5000131578947368,0.3026315789473684,0.3421052631578947,0.3947368421052631,13.0,38808.25,2011.0,10.63157894736842,17.80263157894737,9.026315789473683,2.236842105263158,0.0921052631578947,0.0,0.1052631578947368,0.8026315789473685,76.0,15.0
181,116.35602246296295,40.09387103703703,1111027377608.2036,0.0,134.53518518518518,12383.555555555557,112.60148148148149,2.555555555555556,1.3148148148148149,1.0,1.4074074074074074,3.9444444444444446,2004.5925925925928,1.0,2.6666666666666665,0.4583148148148148,0.2592592592592592,0.2222222222222222,0.9444444444444444,6.0,45191.96296296296,2011.0,11.074074074074074,15.666666666666666,6.537037037037037,2.203703703703704,0.0185185185185185,0.0,0.0,0.9814814814814816,54.0,0.0
182,116.3169212,40.0891856,1111027377058.4,0.0,145.45999999999998,16469.4,90.074,2.2,1.4,1.0,1.2,4.0,2006.4,1.0,2.8,0.45,0.2,0.2,0.2,6.0,40769.4,2011.0,10.4,14.4,6.2,2.0,0.0,0.0,0.0,1.0,5.0,0.0
194,116.34170212903226,39.90394443548387,1111027378590.0967,0.0,169.7306451612903,34330.75806451613,50.43516129032258,1.467741935483871,0.8709677419354839,0.935483870967742,1.0806451612903225,1.6935483870967742,1999.145161290323,1.0,4.967741935483871,0.2074516129032258,0.8548387096774194,0.5483870967741935,0.935483870967742,9.548387096774194,91976.67741935483,2011.0,10.14516129032258,14.96774193548387,16.774193548387096,2.0806451612903225,0.7419354838709677,0.0,0.0806451612903225,0.1774193548387097,62.0,1.0
195,116.34775788888888,39.92207122222223,1111027379543.0,0.0,327.1111111111111,43906.333333333336,71.99111111111112,2.2222222222222223,1.0,1.0,1.1111111111111112,3.0,1987.111111111111,1.0,3.555555555555556,0.3318888888888889,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.0,115716.88888888888,2011.0,10.88888888888889,12.88888888888889,9.555555555555555,1.8888888888888888,0.3333333333333333,0.0,0.0,0.6666666666666666,9.0,0.0
196,116.30691176190476,39.92069609523809,1111027377658.9524,0.0,197.31428571428572,31170.61904761905,62.00761904761905,2.0,1.0,1.0,1.0,3.238095238095238,1991.4761904761904,1.0,3.4285714285714284,0.3509523809523809,0.3333333333333333,0.6190476190476191,0.9047619047619048,8.0,95468.33333333331,2011.0,10.761904761904765,16.142857142857142,9.857142857142858,2.0,0.238095238095238,0.0,0.0476190476190476,0.7142857142857143,21.0,3.0
197,116.34144651063828,39.9330665106383,1111027377218.468,0.0,253.3617021276596,34088.59574468085,73.14553191489362,2.042553191489361,1.0851063829787233,1.0,1.127659574468085,3.425531914893617,1989.531914893617,1.0,3.574468085106383,0.3418510638297872,0.3191489361702128,0.7446808510638298,0.9574468085106383,9.191489361702128,98595.89361702128,2011.0,10.340425531914894,17.617021276595743,10.04255319148936,2.148936170212766,0.1276595744680851,0.0,0.1914893617021276,0.6808510638297872,47.0,1.0
198,116.3563922972973,39.92992578378378,1111027378954.6487,0.0,295.3567567567568,37364.83783783784,74.66,2.324324324324324,1.0810810810810811,1.0,1.135135135135135,3.2972972972972974,1988.513513513513,1.0,3.5135135135135136,0.3532432432432432,0.4054054054054054,0.5135135135135135,0.8918918918918919,10.0,102744.32432432432,2011.0,10.567567567567568,17.18918918918919,10.62162162162162,2.027027027027027,0.1621621621621621,0.0,0.2162162162162162,0.6216216216216216,37.0,0.0
199,116.35294941666666,39.91783708333333,1111027380181.75,0.0,239.35,33492.0,66.63333333333334,2.0,1.0,1.0,1.0833333333333333,2.9166666666666665,1989.5833333333333,1.0,3.8333333333333335,0.4124166666666666,0.5833333333333334,0.75,0.75,10.0,105809.5,2011.0,10.083333333333334,19.33333333333333,11.5,2.4166666666666665,0.25,0.0,0.3333333333333333,0.4166666666666667,12.0,1.0
200,116.37751838095238,39.932559857142856,1111027376015.3333,0.0,298.20476190476194,41536.52380952381,74.13619047619048,2.1904761904761907,1.1904761904761905,1.0,1.1904761904761905,3.857142857142857,1993.857142857143,1.0,3.333333333333333,0.3986190476190476,0.1428571428571428,0.5714285714285714,0.9523809523809524,10.0,132200.04761904763,2011.0,10.38095238095238,14.61904761904762,6.904761904761905,2.0,0.0,0.0,0.1428571428571428,0.8571428571428571,21.0,1.0
201,116.38066653333334,39.904782833333336,1111027379753.3667,0.2,264.3066666666667,32973.03333333333,74.51766666666667,1.9333333333333331,1.0666666666666669,1.0,1.1666666666666667,3.066666666666667,1992.6,1.0666666666666669,5.0,0.3395666666666667,0.7333333333333333,0.5333333333333333,0.8,10.0,110680.56666666668,2011.0,10.533333333333331,20.33333333333333,12.366666666666667,2.1,0.1666666666666666,0.0,0.4333333333333333,0.4,30.0,9.0
202,116.35843983333332,39.90580975,1111027379911.1667,0.0,192.075,32583.08333333333,58.345,2.083333333333333,1.0,1.0,1.0,2.75,1979.0,1.0,3.333333333333333,0.2935833333333333,0.4166666666666667,1.0,0.8333333333333334,10.0,105259.91666666669,2011.0,9.25,22.58333333333333,10.416666666666666,1.9166666666666667,0.4166666666666667,0.0,0.0,0.5833333333333334,12.0,4.0
203,116.37106842857143,39.89251695238096,1111027378349.476,0.0,170.38095238095238,24884.42857142857,69.50809523809524,1.5238095238095235,0.8095238095238095,1.0476190476190477,1.0476190476190477,1.4285714285714286,2000.4761904761904,1.0,5.904761904761905,0.2534761904761905,0.9047619047619048,0.8095238095238095,1.0,10.0,77385.14285714286,2011.0,11.047619047619047,20.047619047619047,18.904761904761905,2.142857142857143,0.8571428571428571,0.0,0.0,0.1428571428571428,21.0,1.0
204,116.35022344,39.89238698,1111027378928.24,0.02,174.85,25439.94,68.8158,1.8,0.92,1.0,1.06,2.08,1997.0,1.0,4.92,0.27778,0.62,0.54,0.9,10.0,85736.02,2011.0,10.04,17.06,18.86,2.24,0.62,0.0,0.06,0.32,50.0,1.0
205,116.33197083606558,39.88834993442623,1111027378170.3936,0.0,157.99508196721314,21882.475409836065,73.57426229508197,1.9180327868852456,1.1147540983606556,1.0,1.0655737704918034,2.1311475409836067,1996.4918032786888,1.0,4.852459016393443,0.2891803278688524,0.7704918032786885,0.5737704918032787,0.819672131147541,5.80327868852459,70971.95081967213,2011.0,10.442622950819672,17.311475409836067,17.19672131147541,2.180327868852459,0.5737704918032787,0.0,0.1475409836065573,0.2786885245901639,61.0,4.0
206,116.30933733333332,39.897583,1111027378382.3333,0.0,131.58333333333334,29414.666666666668,46.91666666666666,1.5,1.0,1.0,1.0,3.6666666666666665,2000.5,1.0,3.333333333333333,0.3055,0.3333333333333333,0.5,0.3333333333333333,6.0,70323.66666666667,2011.0,10.333333333333334,18.166666666666668,10.0,2.1666666666666665,0.0,0.0,0.3333333333333333,0.6666666666666666,6.0,4.0
207,116.36095969767442,39.94112360465117,1111027378519.279,1.186046511627907,241.1813953488372,35065.232558139534,67.21093023255814,2.0232558139534884,1.0465116279069768,1.0,1.0232558139534884,2.302325581395349,1991.7209302325584,1.069767441860465,3.767441860465116,0.339,0.627906976744186,0.7674418604651163,1.0,10.0,100331.90697674418,2011.0,10.465116279069768,17.6046511627907,13.372093023255816,2.046511627906977,0.5348837209302325,0.0,0.0930232558139534,0.3720930232558139,43.0,2.0
208,116.35510673170732,39.96003758536585,1111027379514.61,0.0,239.2780487804878,32590.78048780488,71.94975609756098,1.975609756097561,1.0975609756097562,1.024390243902439,1.0731707317073171,2.609756097560976,1994.2439024390244,1.0,4.536585365853658,0.3389024390243902,0.6341463414634146,0.6341463414634146,0.2439024390243902,8.146341463414634,85823.9268292683,2011.0,10.439024390243905,17.75609756097561,13.390243902439025,1.853658536585366,0.3902439024390244,0.0,0.2195121951219512,0.3902439024390244,41.0,5.0
209,116.404263,39.944,1111027378257.0,0.0,234.0,40093.0,58.30499999999999,2.5,1.0,1.0,1.0,4.0,1985.0,1.0,3.0,0.333,0.0,1.0,1.0,1.0,137036.0,2011.0,10.5,11.5,5.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
211,116.38367224137932,39.890315931034486,1111027381245.9312,0.0,277.66896551724136,30049.51724137931,91.1948275862069,2.1724137931034484,1.5172413793103448,1.0,1.2758620689655171,3.034482758620689,2007.655172413793,1.0,5.724137931034483,0.5275172413793103,0.5517241379310345,0.3793103448275862,1.0,10.0,120700.68965517242,2011.0,10.20689655172414,18.517241379310345,16.482758620689655,2.103448275862069,0.1034482758620689,0.0,0.6551724137931034,0.2413793103448276,29.0,0.0
212,116.403304,39.891691,1111027379974.0,0.0,242.0,28720.0,84.205,1.5,1.0,0.5,1.0,2.0,2002.0,1.0,6.0,0.0905,0.5,0.0,1.0,10.0,73910.0,2011.0,11.0,16.0,10.5,1.5,0.5,0.0,0.5,0.0,2.0,4.0
213,116.422365875,39.90462375,1111027377693.125,0.0,222.25,29610.625,88.10375,2.125,1.0,1.0,1.25,3.125,1995.375,1.0,5.5,0.513375,0.625,0.375,1.0,1.0,85791.875,2011.0,10.5,19.375,11.0,2.25,0.125,0.0,0.5,0.375,8.0,14.0
214,116.413838,39.895714,1111027377501.0,0.0,160.0,25945.0,61.67,2.0,1.0,1.0,1.0,3.0,2002.0,1.0,6.0,0.5,0.0,0.0,1.0,1.0,82323.0,2011.0,12.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
215,116.420798,39.9466078,1111027377621.8,0.0,227.66,34738.2,65.76599999999999,1.6,1.0,1.0,1.0,3.2,2002.6,1.0,5.2,0.2834,0.8,0.8,1.0,1.0,122745.2,2011.0,11.6,15.0,10.0,2.0,0.0,0.0,0.8,0.2,5.0,0.0
216,116.37241183544305,39.95733048101266,1111027379852.4685,0.0,259.7759493670886,33234.82278481012,76.59113924050632,2.0632911392405062,1.1139240506329111,0.9873417721518988,1.1645569620253164,3.037974683544304,1995.5949367088608,1.0,4.025316455696203,0.3510379746835443,0.4050632911392405,0.7215189873417721,0.569620253164557,8.936708860759493,99145.64556962025,2011.0,10.291139240506327,18.34177215189873,11.050632911392404,2.151898734177215,0.2911392405063291,0.0,0.0886075949367088,0.620253164556962,79.0,0.0
217,116.40594944,39.95910596,1111027377095.72,0.0,257.664,30681.92,81.5812,2.2,1.2,1.0,1.24,3.56,1993.28,1.0,3.68,0.33616,0.48,0.68,1.0,3.16,98624.0,2011.0,10.56,19.32,9.16,2.32,0.04,0.0,0.32,0.64,25.0,1.0
218,116.43462278947368,39.935408736842106,1111027376750.1052,0.0,252.42105263157896,39908.57894736842,64.24631578947368,1.736842105263158,1.0526315789473684,1.0,1.1578947368421053,4.0,2001.4736842105265,1.0,5.789473684210527,0.4427894736842105,0.0526315789473684,0.5789473684210527,1.0,1.0,110150.8947368421,2011.0,10.526315789473683,18.105263157894736,6.526315789473684,2.263157894736842,0.0,0.0,0.0,1.0,19.0,4.0
219,116.43126553846152,39.96017784615385,1111027375359.8462,0.0,202.56153846153848,29793.53846153846,75.68153846153847,1.7692307692307692,1.2307692307692308,1.0,1.0769230769230769,2.3076923076923075,1999.1538461538464,1.0,5.384615384615385,0.4669999999999999,0.7692307692307693,0.4615384615384615,1.0,1.0,96885.0,2011.0,10.538461538461538,16.076923076923077,14.615384615384617,2.0,0.4615384615384615,0.0,0.3076923076923077,0.2307692307692307,13.0,2.0
220,116.41362738333332,39.96993116666667,1111027376522.8667,0.0,175.95166666666668,26955.566666666666,65.88533333333334,2.033333333333333,1.0166666666666666,1.0,1.0,3.066666666666667,1989.2666666666669,1.0,4.433333333333334,0.3067666666666666,0.5333333333333333,0.6666666666666666,0.8833333333333333,4.8,80513.45,2011.0,10.5,15.866666666666667,11.1,2.15,0.2333333333333333,0.0,0.2333333333333333,0.5333333333333333,60.0,1.0
221,116.43692957142856,39.92089085714286,1111027377966.4285,0.0,348.2857142857143,31205.14285714286,95.23714285714289,1.8571428571428568,1.0,1.0,1.1428571428571428,2.571428571428572,1994.7142857142856,1.0,4.285714285714286,0.4194285714285714,0.7142857142857143,0.7142857142857143,1.0,1.8571428571428568,89506.57142857143,2011.0,10.571428571428571,13.571428571428571,11.857142857142858,1.5714285714285714,0.4285714285714285,0.0,0.1428571428571428,0.4285714285714285,7.0,7.0
222,116.4480756,39.903658766666666,1111028971333.6,0.0,254.17666666666668,27510.83333333333,89.70666666666666,1.8333333333333333,1.2333333333333334,1.0333333333333334,1.2666666666666666,2.566666666666667,2002.8,1.0,5.533333333333333,0.3055666666666666,0.8,0.5,1.0,3.0,84642.73333333334,2011.0,10.366666666666667,17.766666666666666,16.1,1.8666666666666667,0.3666666666666666,0.0,0.3333333333333333,0.3,30.0,3.0
223,116.4373914,39.8949726,1111027376432.0,0.0,266.5,32035.2,83.016,2.4,1.0,1.0,1.0,2.8,1995.0,1.0,3.6,0.3766,0.4,0.8,1.0,1.0,85384.8,2011.0,11.2,17.8,10.6,2.2,0.4,0.0,0.0,0.6,5.0,4.0
224,116.45581553448277,39.89494165517242,1111027927012.276,0.1896551724137931,179.82068965517243,25490.258620689656,69.19758620689655,1.9482758620689653,1.0862068965517242,0.9827586206896552,1.0517241379310345,3.0689655172413794,1992.051724137931,1.0,4.793103448275862,0.3459827586206896,0.5689655172413793,0.4827586206896552,0.8103448275862069,4.413793103448276,73692.9827586207,2011.0,10.086206896551724,16.46551724137931,14.20689655172414,1.9827586206896552,0.1896551724137931,0.0,0.3620689655172414,0.4482758620689655,58.0,3.0
225,116.4494318,39.92008439999999,1111027379201.2,0.0,217.2,28755.4,74.50399999999999,1.8,1.0,1.0,1.2,3.4,1992.8,1.0,3.6,0.4524,0.2,0.8,0.8,7.0,72542.6,2011.0,10.0,19.0,9.6,1.8,0.2,0.0,0.0,0.8,5.0,11.0
226,116.50135344444443,39.916523777777776,1111027378448.3333,0.0,272.6222222222222,31414.88888888889,86.5,1.7777777777777777,1.2222222222222223,1.0,1.1111111111111112,2.6666666666666665,2007.2222222222224,1.0,6.0,0.2806666666666667,1.0,0.2222222222222222,1.0,7.0,70899.22222222222,2011.0,9.666666666666666,13.77777777777778,16.11111111111111,2.555555555555556,0.4444444444444444,0.0,0.0,0.5555555555555556,9.0,6.0
227,116.51022215151517,39.90534140909091,1111027378336.9546,0.0,210.1636363636364,22885.590909090908,91.41939393939394,1.8636363636363635,1.393939393939394,0.9696969696969696,1.2121212121212122,3.121212121212121,2005.6666666666667,1.0,5.666666666666667,0.4243939393939394,0.9242424242424242,0.2272727272727272,0.7727272727272727,7.0,61259.77272727273,2011.0,10.287878787878787,16.575757575757574,15.590909090909092,2.015151515151515,0.1515151515151515,0.0,0.4242424242424242,0.4242424242424242,66.0,0.0
228,116.48114439759036,39.88098948192771,1111027379640.8796,0.0120481927710843,256.4060240963856,26068.43373493976,89.77975903614458,1.9759036144578312,1.289156626506024,1.0,1.3012048192771084,2.9759036144578315,1999.9397590361448,1.0,4.650602409638554,0.3750963855421687,0.5783132530120482,0.4819277108433735,0.7228915662650602,7.0,66294.6265060241,2011.0,10.457831325301203,17.771084337349397,13.060240963855422,2.144578313253012,0.3012048192771084,0.0,0.1204819277108433,0.5783132530120482,83.0,6.0
229,116.44747854545454,39.93208977272728,1111027377867.7273,0.0,293.68636363636364,30707.90909090909,90.99454545454546,2.0,1.0909090909090908,1.0,1.4090909090909092,2.4545454545454546,1994.1818181818185,1.0,4.727272727272728,0.3844090909090909,0.6363636363636364,0.7272727272727273,0.9090909090909092,5.363636363636363,77410.13636363637,2011.0,10.636363636363637,15.545454545454543,11.863636363636363,2.272727272727273,0.5,0.0,0.0454545454545454,0.4545454545454545,22.0,6.0
230,116.458588,39.92839239999999,1111027375909.3,0.0,164.4,27389.9,60.207,2.0,1.1,1.0,1.0,2.5,1982.6,1.0,5.0,0.2749,0.7,0.8,1.0,7.0,78514.4,2011.0,10.8,11.5,13.0,2.0,0.4,0.0,0.3,0.3,10.0,2.0
