belonging,Lng,Lat,Cid,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,communityAverage,year,month,day,floor_num,relativeHeight,buildingType_towel,buildingType_bungalow,buildingType_comb,buildingType_plate,house_cnt,mall_cnt
194,116.345601,39.903815,1111027378949.0,43.5,447.5,119599.0,37.355,1.0,1.0,1.0,1.5,2.5,1995.0,2.5,4.0,0.2885,0.5,1.0,0.5,10.0,101789.0,2018.0,1.0,3.0,9.0,3.0,0.5,0.0,0.0,0.5,2.0,1.0
198,116.3565955,39.928014000000005,1111027379152.5,90.5,462.75,96429.5,48.5,1.5,1.0,1.0,1.0,2.5,1982.5,3.0,2.0,0.2665,0.5,1.0,1.0,10.0,102533.0,2018.0,1.0,2.5,12.5,2.0,0.5,0.0,0.0,0.5,2.0,0.0
200,116.387408,39.935904,1111027375640.0,111.0,630.0,123047.0,51.2,2.0,1.0,1.0,1.0,4.0,1990.0,4.0,2.0,0.5,0.0,0.0,1.0,10.0,127349.0,2018.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
201,116.385168,39.900454,1111027376564.0,82.0,970.0,92575.0,104.78,2.0,1.0,1.0,1.0,3.0,1999.0,3.0,6.0,0.5,1.0,0.0,1.0,10.0,106865.0,2018.0,1.0,3.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0
205,116.3322945,39.89214375,1111027379291.0,120.0,409.75,75952.75,54.6075,2.0,1.0,1.0,1.0,4.0,1991.25,3.75,2.0,0.37475,0.0,0.75,1.0,8.0,74125.25,2018.0,1.0,1.75,6.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0
207,116.3592405,39.94026,1111027376589.0,76.5,642.5,93428.0,68.195,1.5,1.0,1.0,1.0,3.0,2001.5,4.0,6.0,0.2665,0.5,0.5,1.0,10.0,99598.5,2018.0,1.0,2.5,13.0,1.5,0.0,0.0,1.0,0.0,2.0,2.0
208,116.351421,39.9633365,1111027380380.0,39.0,370.5,83872.0,44.260000000000005,1.0,1.0,1.0,1.0,4.0,1988.5,3.5,2.0,0.2915,0.0,0.0,0.0,8.0,83896.5,2018.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0
213,116.425856,39.90406,1111027374690.0,1.0,2260.0,87391.0,258.61,4.0,1.0,2.0,2.0,1.0,2009.0,4.0,6.0,0.375,1.0,1.0,1.0,1.0,77289.0,2018.0,1.0,2.0,16.0,3.0,1.0,0.0,0.0,0.0,1.0,14.0
216,116.378358,39.954971,1111027381101.5,24.5,910.0,112567.5,83.035,2.5,1.0,1.0,1.5,4.0,1994.5,2.5,4.0,0.4165,0.0,0.5,1.0,10.0,116404.0,2018.0,1.0,2.5,6.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
219,116.4284815,39.961659,1111027375603.5,60.5,469.5,94377.5,49.675,1.5,1.0,1.0,1.0,4.0,1982.0,3.0,2.0,0.333,0.0,0.5,1.0,1.0,90183.5,2018.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0
220,116.421729,39.961399,1111027381294.5,22.5,1137.5,86257.5,129.975,3.0,1.0,1.0,1.5,3.5,1988.5,3.5,4.0,0.45,0.5,1.0,1.0,1.0,88887.0,2018.0,1.0,2.0,10.5,2.0,0.0,0.0,0.5,0.5,2.0,1.0
221,116.435132,39.92546,1111027376836.0,33.0,730.0,95638.0,76.33,2.0,1.0,1.0,1.0,4.0,2003.0,3.0,6.0,0.333,0.0,0.0,1.0,1.0,104241.0,2018.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,7.0
224,116.45998333333334,39.895774,1111027376651.6667,101.0,427.6666666666667,66535.0,63.086666666666666,2.0,1.0,1.0,1.0,3.6666666666666665,1989.0,3.0,4.666666666666667,0.261,0.3333333333333333,1.0,1.0,5.0,66916.33333333333,2018.0,1.0,2.333333333333333,8.666666666666666,2.333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,3.0
227,116.505503,39.906184,1111027377057.0,54.0,700.0,68494.0,102.2,2.0,2.0,1.0,1.0,3.0,2009.0,4.0,6.0,0.5,1.0,1.0,1.0,7.0,70894.0,2018.0,1.0,2.0,26.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
230,116.462122,39.923796,1111027380611.0,27.0,2260.0,124690.0,181.25,3.0,1.0,1.0,2.0,3.0,2008.0,4.0,6.0,0.75,1.0,1.0,1.0,7.0,103114.0,2018.0,1.0,2.0,25.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0
231,116.4779575,39.928985,1111027378291.0,55.5,326.5,68749.5,47.65,1.5,1.0,1.0,1.0,3.5,1983.0,3.5,6.0,0.146,1.0,0.0,1.0,7.0,67560.5,2018.0,1.0,2.0,14.0,2.0,0.0,0.0,0.5,0.5,2.0,1.0
232,116.447876,39.960179,1111027382562.0,38.0,420.0,65198.0,64.42,2.0,1.0,1.0,1.0,4.0,1994.0,1.0,2.0,0.333,0.0,1.0,0.0,7.0,65616.0,2018.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
233,116.464345,39.955809,1111027382646.5,70.5,340.5,66125.0,51.875,2.0,1.0,1.0,1.0,4.0,1988.5,3.5,2.0,0.4165,0.0,0.5,0.5,7.0,65002.0,2018.0,1.0,1.5,6.0,3.5,0.0,0.0,0.0,1.0,2.0,7.0
234,116.428122,39.973788,1111027375188.0,24.0,412.0,68530.0,60.12,2.0,1.0,1.0,1.0,4.0,1979.0,3.0,2.0,0.333,0.0,0.0,1.0,7.0,68665.0,2018.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
235,116.43502271428572,40.02957514285714,1111027378120.4285,61.85714285714285,457.9285714285714,56152.57142857143,84.9057142857143,1.7142857142857142,1.4285714285714286,1.0,1.2857142857142858,2.571428571428572,2002.857142857143,3.4285714285714284,5.428571428571429,0.3642857142857143,0.8571428571428571,0.7142857142857143,0.5714285714285714,6.714285714285714,60881.71428571428,2018.0,1.0,2.571428571428572,17.142857142857142,2.142857142857143,0.4285714285714285,0.0,0.1428571428571428,0.4285714285714285,7.0,17.0
237,116.48837,39.929525,1111027381794.0,334.0,220.0,60724.0,36.23,1.0,1.0,1.0,1.0,4.0,1978.0,3.0,2.0,0.333,0.0,0.0,1.0,7.0,61239.0,2018.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
239,116.554832,39.922242,1111027377805.0,0.0,298.0,51028.0,58.4,2.0,1.0,1.0,1.0,4.0,1993.0,3.0,2.0,0.5,0.0,0.0,0.0,7.0,53656.0,2018.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
243,116.585426,39.911902,1111027377521.0,98.0,261.0,37244.0,70.08,2.0,1.0,1.0,1.0,1.0,2010.0,4.0,6.0,0.2,1.0,1.0,1.0,7.0,39509.0,2018.0,1.0,22.0,22.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0
246,116.5997935,39.926003875,1111030818951.75,100.375,386.25,46861.125,83.0575,2.0,1.125,1.0,1.125,2.5,2005.125,3.375,5.25,0.4,0.625,0.75,0.625,7.0,48953.0,2018.0,1.0,2.0,19.0,2.5,0.375,0.0,0.375,0.25,8.0,2.0
248,116.532341,39.9618795,1111034271912.0,54.5,403.5,49756.5,81.745,2.5,1.5,1.0,1.0,4.0,2007.5,4.0,4.0,0.375,0.0,1.0,0.0,7.0,49185.0,2018.0,1.0,2.0,13.5,1.5,0.0,0.0,0.0,1.0,2.0,4.0
250,116.47773,40.002156,1111027380317.0,263.0,528.0,63915.0,82.61,2.0,1.0,1.0,1.0,1.0,1997.0,4.0,6.0,0.25,1.0,1.0,1.0,7.0,60348.0,2018.0,1.0,2.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
254,116.446282,40.052378,1111027382441.0,56.0,666.0,81899.0,81.32,2.0,1.0,1.0,1.0,4.0,2011.0,1.0,6.0,0.5,1.0,1.0,1.0,7.0,82877.0,2018.0,1.0,3.0,24.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
255,116.37182166666666,40.01507966666667,1111027378275.3333,47.66666666666666,746.6666666666666,80501.66666666667,92.99333333333334,2.333333333333333,1.3333333333333333,1.0,1.3333333333333333,3.0,2001.0,2.6666666666666665,4.666666666666667,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.0,7.333333333333333,79981.0,2018.0,1.0,2.333333333333333,13.333333333333334,2.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3.0,2.0
256,116.4192807777778,39.998567666666666,1111027377329.2222,34.888888888888886,511.73333333333335,67734.33333333333,79.12888888888888,2.111111111111111,1.0,1.0,1.1111111111111112,2.2222222222222223,1994.0,3.0,4.666666666666667,0.3398888888888889,0.6666666666666666,0.7777777777777778,0.6666666666666666,7.0,68582.11111111111,2018.0,1.0,5.222222222222222,14.77777777777778,2.2222222222222223,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333,9.0,4.0
257,116.35725285714284,40.04385428571429,1111027380443.8572,103.14285714285714,457.8285714285715,67691.0,68.22142857142858,2.0,1.1428571428571428,1.0,1.0,3.571428571428572,1995.4285714285716,3.2857142857142856,3.7142857142857135,0.4165714285714285,0.4285714285714285,0.8571428571428571,0.7142857142857143,8.0,68935.71428571429,2018.0,1.0,2.2857142857142856,10.857142857142858,2.857142857142857,0.1428571428571428,0.0,0.0,0.8571428571428571,7.0,8.0
258,116.347113,39.98892,1111027380335.0,16.5,685.0,81106.0,83.075,2.0,1.5,1.0,1.5,2.5,1993.5,3.5,4.0,0.4165,0.5,1.0,1.0,8.0,84888.5,2018.0,1.0,13.5,18.0,2.0,0.5,0.0,0.0,0.5,2.0,7.0
259,116.4109035,39.9815555,1111027378214.0,139.0,391.0,70111.0,55.835,2.0,1.0,1.0,1.0,4.0,1988.5,3.0,2.0,0.5,0.0,0.0,1.0,7.0,72210.0,2018.0,1.0,2.0,6.0,1.5,0.0,0.0,0.0,1.0,2.0,1.0
261,116.393805,39.973724,1111027380370.0,11.0,523.0,142120.0,36.8,1.0,1.0,1.0,1.0,1.0,1992.0,2.0,2.0,0.286,1.0,1.0,1.0,10.0,134983.0,2018.0,1.0,3.0,20.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
262,116.312131,39.970749,1111027381078.0,20.0,588.0,89373.5,65.75,2.5,1.0,1.0,1.0,1.0,1992.0,3.0,6.0,0.143,1.0,1.0,1.0,8.0,90890.0,2018.0,1.0,10.5,16.0,1.5,1.0,0.0,0.0,0.0,2.0,2.0
264,116.32646566666666,39.982991,1111027378746.3333,74.0,620.6666666666666,110948.0,56.2,2.0,1.0,1.0,1.0,4.0,1983.3333333333333,4.0,2.0,0.333,0.0,1.0,1.0,8.0,110641.33333333331,2018.0,1.0,2.333333333333333,5.666666666666667,2.0,0.0,0.0,0.0,1.0,3.0,5.0
267,116.27571725,40.0450395,1111032119694.0,88.75,783.0,76398.75,110.4875,3.25,1.25,1.0,1.5,4.0,2000.25,4.0,4.0,0.45825,0.5,0.5,0.5,8.0,78520.75,2018.0,1.0,7.0,6.5,1.75,0.0,0.0,0.0,1.0,4.0,1.0
274,116.305806,39.947096,1111027376261.0,56.5,537.0,77107.5,70.7,2.5,1.0,1.0,1.0,2.0,1988.0,2.5,6.0,0.268,1.0,0.5,0.5,8.0,79386.5,2018.0,1.0,2.0,19.0,2.5,0.5,0.0,0.5,0.0,2.0,5.0
275,116.19115075,39.934092,1111027380975.0,32.5,308.75,43610.5,70.8275,2.0,1.0,1.0,1.0,4.0,1997.25,3.0,3.0,0.45825,0.0,0.5,0.0,9.0,44882.25,2018.0,1.0,6.75,6.0,2.5,0.0,0.0,0.0,1.0,4.0,1.0
277,116.308152,39.986695,1111027373995.0,11.0,500.0,97163.0,51.46,1.0,1.0,1.0,1.0,1.0,1992.0,3.0,6.0,0.333,1.0,1.0,1.0,8.0,93192.0,2018.0,1.0,2.0,20.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
278,116.260646,39.93212533333334,1111027378486.3333,11.333333333333334,441.6666666666667,62791.66666666666,76.84,2.333333333333333,1.3333333333333333,1.0,1.0,4.0,1996.0,1.6666666666666667,2.0,0.4443333333333333,0.0,0.3333333333333333,0.6666666666666666,8.0,68874.66666666667,2018.0,1.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0
279,116.117019,39.93386,1111052073923.0,0.0,173.0,37495.0,46.14,1.0,1.0,1.0,1.0,4.0,1990.0,3.0,2.0,0.333,0.0,0.0,0.0,12.0,39381.0,2018.0,1.0,3.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
284,116.2282055,39.907811,1111027379564.0,52.5,345.0,49501.5,69.94999999999999,2.0,1.0,1.0,1.0,3.5,1995.5,3.0,4.0,0.75,0.5,0.5,0.5,9.0,46958.0,2018.0,1.0,1.0,9.0,2.5,0.0,0.0,0.5,0.5,2.0,3.0
288,116.27219166666669,39.87934533333333,1111033419389.3333,20.33333333333333,424.6666666666667,57159.66666666666,73.80666666666666,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,3.6666666666666665,2007.0,2.6666666666666665,6.0,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,56093.0,2018.0,1.0,2.0,18.0,2.333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,8.0
289,116.322924,39.858272,1111027382528.0,41.0,318.0,58857.0,54.03,1.0,1.0,1.0,1.0,4.0,2007.0,4.0,6.0,0.5,1.0,0.0,1.0,2.0,58955.0,2018.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0
290,116.3047815,39.840259,1111027381733.25,61.25,612.25,57981.5,105.415,2.25,1.25,1.0,1.25,1.75,2000.0,4.0,6.0,0.4,0.75,0.75,1.0,2.0,58573.0,2018.0,1.0,2.5,23.5,1.5,0.75,0.0,0.0,0.25,4.0,16.0
293,116.37757866666668,39.79624033333334,1111033375272.6667,96.0,226.0,41431.333333333336,54.81666666666667,1.3333333333333333,1.0,1.0,1.0,3.0,2002.3333333333333,3.333333333333333,3.333333333333333,0.2593333333333333,0.3333333333333333,0.0,0.3333333333333333,3.333333333333333,40438.0,2018.0,1.0,3.0,9.0,3.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3.0,2.0
299,116.382021,39.845714,1111027381092.0,95.0,426.5,56663.0,75.27,2.0,1.0,1.0,1.0,4.0,2004.0,4.0,2.0,0.2,0.0,1.0,1.0,2.0,56451.0,2018.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
301,116.4346982,39.8527718,1111027377051.0,67.4,404.6,55083.8,73.606,1.6,1.0,1.0,1.2,2.4,2004.2,3.6,6.0,0.3528,1.0,0.8,0.8,2.8,56479.8,2018.0,1.0,2.2,18.6,2.6,0.4,0.0,0.4,0.2,5.0,4.0
302,116.4417835,39.868182,1111027374410.5,67.5,400.0,61770.0,64.955,2.0,1.0,1.0,1.0,2.0,1991.0,3.5,6.0,0.375,1.0,0.5,1.0,2.0,61742.0,2018.0,1.0,2.0,18.5,3.5,0.5,0.0,0.5,0.0,2.0,3.0
304,116.45280075,39.87624275,1111027375476.5,30.5,489.5,57230.75,86.52250000000001,2.25,1.0,1.0,1.0,1.5,2002.5,2.75,6.0,0.2339999999999999,1.0,0.25,1.0,5.75,53313.75,2018.0,1.0,8.0,24.75,1.75,0.75,0.0,0.25,0.0,4.0,1.0
305,116.427822,39.870559,1111027378724.0,0.0,222.0,60000.0,37.0,1.0,1.0,1.0,1.0,1.0,1991.0,3.0,6.0,0.2,1.0,1.0,1.0,2.0,59124.0,2018.0,1.0,3.0,15.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
306,116.416543,39.869811,1111027380567.0,0.0,843.0,74097.0,113.77,3.0,1.0,1.0,2.0,4.0,2005.0,3.0,6.0,0.25,1.0,1.0,1.0,1.0,74909.0,2018.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0
307,116.35335,39.875618,1111027378762.0,10.0,646.0,61937.0,104.3,3.0,1.0,1.0,2.0,1.0,2001.0,3.0,6.0,0.25,1.0,0.0,0.0,2.0,60456.0,2018.0,1.0,1.0,30.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
308,116.363739,39.884305,1111027380068.0,104.0,715.0,81491.0,87.74,2.0,1.0,1.0,1.0,1.0,2003.0,4.0,6.0,0.25,1.0,1.0,0.0,10.0,82600.0,2018.0,1.0,2.0,20.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
314,116.4691705,39.8869505,1111027376340.0,67.0,306.25,58902.5,52.31,1.0,1.0,1.0,1.0,1.0,1996.0,2.5,6.0,0.213,1.0,0.5,1.0,7.0,59745.0,2018.0,1.0,2.0,20.0,2.5,1.0,0.0,0.0,0.0,2.0,3.0
318,116.170097,40.073984,1111027375779.0,19.0,294.0,57989.0,50.7,3.0,1.0,1.0,1.0,4.0,1970.0,4.0,2.0,0.333,0.0,1.0,1.0,8.0,54890.0,2018.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
319,116.224768,39.904248,1111027377889.0,46.0,284.3,46788.5,60.605,1.5,1.0,1.0,1.0,4.0,1995.0,3.5,2.0,0.4165,0.0,1.0,0.0,9.0,49964.0,2018.0,1.0,2.0,6.0,1.5,0.0,0.0,0.0,1.0,2.0,1.0
320,116.247008,39.906426,1111027382209.0,41.0,405.0,71328.0,56.78,1.0,1.0,1.0,1.0,3.0,2006.0,4.0,6.0,0.286,1.0,1.0,1.0,9.0,64222.0,2018.0,1.0,2.0,26.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
325,116.50722410666668,39.94244800666667,1111028294283.3333,57.0,515.5,62249.2,81.262,1.8,0.9333333333333332,1.0,1.1333333333333333,2.2666666666666666,2001.7333333333331,3.733333333333333,4.933333333333334,0.3327333333333333,0.6,0.6,0.7333333333333333,7.0,64663.73333333333,2018.0,1.0,2.533333333333333,18.866666666666667,2.2,0.5333333333333333,0.0,0.1333333333333333,0.3333333333333333,15.0,16.0
